token,logprob_actual,logprob_max,entropy,most_likely_token
Ġein,-3.744906425476074,-1.9937278032302856,4.289001941680908,Ġgele
Ġlied,-5.87703800201416,-2.2312543392181396,5.369450092315674,Ġkind
Ġges,-0.9873284697532654,-0.9873284697532654,2.9934990406036377,Ġges
ungen,-0.006111623719334602,-0.006111623719334602,0.05495306849479675,ungen
.,-1.3352278470993042,-1.260360598564148,2.814732551574707,","
Ġwir,-2.391806125640869,-1.6385407447814941,3.977365493774414,Ġich
Ġwaren,-1.2054569721221924,-1.2054569721221924,2.8933560848236084,Ġwaren
Ġin,-1.504635214805603,-1.504635214805603,3.4449923038482666,Ġin
Ġeinem,-0.6179007887840271,-0.6179007887840271,1.766228437423706,Ġeinem
Ġra,-1.8194875717163086,-1.8194875717163086,4.386641979217529,Ġra
um,-0.004909128416329622,-0.004909128416329622,0.04051733389496803,um
",",-1.1880892515182495,-1.1880892515182495,2.3092284202575684,","
Ġder,-0.9341794848442078,-0.9341794848442078,2.9705047607421875,Ġder
Ġgef,-8.1417236328125,-2.1628403663635254,4.29268217086792,Ġan
Ã¼,-1.1147534847259521,-1.1109578609466553,2.0134735107421875,Ã¼h
ll,-6.174850568640977e-05,-6.174850568640977e-05,0.0009318288648501039,ll
t,-0.0021023093722760677,-0.0021023093722760677,0.02043924853205681,t
Ġwar,-0.1069139614701271,-0.1069139614701271,0.48787200450897217,Ġwar
Ġmit,-0.10603560507297516,-0.10603560507297516,0.5490277409553528,Ġmit
Ġker,-7.429567813873291,-0.9007468819618225,3.7135255336761475,Ġvielen
zen,-0.04441876709461212,-0.04441876709461212,0.219305157661438,zen
Ġund,-1.245901346206665,-0.9881250262260437,1.9462146759033203,.
Ġwir,-2.110224962234497,-2.110224962234497,4.903532981872559,Ġwir
Ġsang,-2.14062237739563,-1.1863892078399658,2.6301450729370117,Ġhaben
en,-0.0009319015080109239,-0.0009319015080109239,0.011124428361654282,en
Ġein,-1.9654560089111328,-1.0859489440917969,2.896646499633789,Ġdieses
Ġtr,-5.382816314697266,-0.903175413608551,3.290255308151245,Ġlied
aur,-0.1166963130235672,-0.1166963130235672,0.6711614727973938,aur
iges,-0.05003184825181961,-0.05003184825181961,0.22899286448955536,iges
Ġlie,-4.716639518737793,-0.20445917546749115,1.0464740991592407,Ġlied
bes,-0.02128543145954609,-0.02128543145954609,0.15707072615623474,bes
lied,-0.004104998894035816,-0.004104998894035816,0.03925701230764389,lied
.,-0.531902015209198,-0.531902015209198,1.9501240253448486,.
Ġdie,-3.4136180877685547,-1.7833689451217651,3.6962690353393555,Ġich
Ġmel,-4.5062127113342285,-1.0147652626037598,3.4202709197998047,Ġker
odie,-0.0005349873681552708,-0.0005349873681552708,0.006115168333053589,odie
Ġwar,-1.170379877090454,-1.170379877090454,2.8744325637817383,Ġwar
Ġsehr,-1.4056493043899536,-1.4056493043899536,3.929579734802246,Ġsehr
ĠschÃ¶n,-1.2129193544387817,-1.2129193544387817,3.2809715270996094,ĠschÃ¶n
Ġund,-0.7005215287208557,-0.7005215287208557,1.448921799659729,Ġund
Ġdie,-2.6174583435058594,-1.654453158378601,4.006868839263916,Ġich
Ġatmos,-5.534077167510986,-0.6256661415100098,2.307063579559326,Ġw
ph,-0.005005447659641504,-0.005005447659641504,0.04669245332479477,ph
Ã¤re,-0.005758363753557205,-0.005758363753557205,0.041814371943473816,Ã¤re
Ġim,-1.8729102611541748,-1.1357781887054443,2.860121726989746,Ġwar
Ġgan,-5.864806175231934,-0.047479432076215744,0.40465104579925537,Ġra
zen,-0.005907219834625721,-0.005907219834625721,0.05183936282992363,zen
Ġra,-0.07021219283342361,-0.07021219283342361,0.5581837892532349,Ġra
âĢ¦,-17.004581451416016,-0.00077622797107324,0.008031539618968964,um
Ġ,-3.707335948944092,-2.6665444374084473,6.032410621643066,Ġich
201,-4.797476768493652,-2.916301965713501,4.016810417175293,1
2,-2.474764347076416,-1.8644871711730957,2.5136945247650146,5
-,-0.10737565904855728,-0.10737565904855728,0.5745888948440552,-
11,-2.1463840007781982,-2.1463840007781982,2.4868080615997314,11
-,-0.00110600795596838,-0.00110600795596838,0.012950526550412178,-
06,-3.281808376312256,-3.1132636070251465,3.39697265625,11
",",-2.675105571746826,-1.3182244300842285,3.4261603355407715,Ġ
Ġz,-8.604004859924316,-0.15382832288742065,1.0737950801849365,Ġ
Ã¼r,-6.47581672668457,-0.5169104933738708,2.4127767086029053,ulet
ich,-0.008442427031695843,-0.008442427031695843,0.06634312868118286,ich
ĠâĢĵ,-4.060256004333496,-1.3483866453170776,3.8370327949523926,","
Ġdie,-4.580533027648926,-2.712722063064575,6.111023902893066,Ġich
Ġst,-3.3048181533813477,-3.3048181533813477,6.231011390686035,Ġst
Ã¤,-5.659127712249756,-0.2823069393634796,1.2880362272262573,adt
mp,-8.328213691711426,-0.015949878841638565,0.12099990993738174,dt
f,-0.3083541989326477,-0.3083541989326477,0.8731499910354614,f
li,-0.2813335061073303,-0.2813335061073303,1.266116738319397,li
Ġgroup,-7.0065693855285645,-2.448291301727295,5.842842102050781,Ġbu
",",-2.760695457458496,-2.3290672302246094,4.501416206359863,Ġag
Ġein,-3.1449203491210938,-2.1794137954711914,5.258024215698242,Ġdie
Ġinnov,-5.325395584106445,-1.6634881496429443,4.36624813079834,ĠfÃ¼h
at,-0.347622811794281,-0.347622811794281,0.689684271812439,at
iver,-0.000976800569333136,-0.000976800569333136,0.010028831660747528,iver
Ġund,-1.8806939125061035,-1.78364896774292,4.192911148071289,Ġan
Ġz,-4.709649085998535,-1.4573767185211182,3.664998769760132,Ġdynam
uk,-0.03357626497745514,-0.03357626497745514,0.18014566600322723,uk
un,-0.006435977295041084,-0.006435977295041084,0.04361019283533096,un
fts,-0.000262106885202229,-0.000262106885202229,0.002758851507678628,fts
or,-6.795418739318848,-0.36006247997283936,0.9211004972457886,orient

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
von,-7.724983215332031,-1.8125848770141602,4.67125940322876,1
Ġhier,-8.949156761169434,-1.5283243656158447,5.181931495666504,ĠRe
Ġaus,-0.44888922572135925,-0.44888922572135925,2.4284660816192627,Ġaus
Ġbis,-6.1360273361206055,-1.64566969871521,5.057095050811768,Ċ
Ġzum,-1.427520990371704,-1.427520990371704,3.321258306503296,Ġzum
ĠnÃ¤chsten,-4.42061710357666,-0.9647170305252075,4.2623701095581055,ĠEnde
Ġsuper,-7.674330234527588,-3.150871753692627,6.371926784515381,ĠJahr
markt,-0.12225771695375443,-0.12225771695375443,1.070180892944336,markt
Ġgel,-7.7984819412231445,-1.733277440071106,4.482573509216309,Ġsind
ang,-1.1015360355377197,-0.5944808125495911,1.2026652097702026,angen
t,-0.5143319368362427,-0.5143319368362427,1.4608063697814941,t
Ġman,-0.3715716600418091,-0.3715716600418091,1.7753570079803467,Ġman
Ġin,-2.261420965194702,-2.0352494716644287,3.9299118518829346,ĠÃ¼ber
Ġwen,-2.018002986907959,-1.9657129049301147,3.5720484256744385,Ġca
igen,-0.0010193157941102982,-0.0010193157941102982,0.009647900238633156,igen
Ġmin,-0.15129895508289337,-0.15129895508289337,0.8873170614242554,Ġmin
uten,-0.0019902437925338745,-0.0019902437925338745,0.022938907146453857,uten
.,-3.001676082611084,-0.9873137474060059,3.18072509765625,Ġzu
Ġdie,-3.081289291381836,-3.081289291381836,6.350488185882568,Ġdie
Ġst,-3.579082489013672,-2.328019142150879,5.657140731811523,ĠnÃ¤ch
adt,-0.058957669883966446,-0.058957669883966446,0.41741466522216797,adt
Ġist,-1.8209733963012695,-1.8209733963012695,4.937877655029297,Ġist
Ġnicht,-3.380801200866699,-2.721310615539551,5.00370979309082,Ġsehr
Ġnur,-1.6443054676055908,-1.6443054676055908,3.6432955265045166,Ġnur
Ġein,-2.5792717933654785,-2.0647664070129395,4.695898056030273,ĠfÃ¼r
Ġideal,-4.309467792510986,-2.274735927581787,5.232099533081055,Ġbelie
er,-0.00177952169906348,-0.00177952169906348,0.02193508855998516,er
Ġaus,-0.42378202080726624,-0.42378202080726624,1.9162181615829468,Ġaus
gang,-0.004294815473258495,-0.004294815473258495,0.03433915600180626,gang
sp,-0.019144052639603615,-0.019144052639603615,0.11662706732749939,sp
unkt,-0.0015885126776993275,-0.0015885126776993275,0.014385294169187546,unkt
ĠfÃ¼r,-0.48741012811660767,-0.48741012811660767,1.4604460000991821,ĠfÃ¼r
Ġaus,-1.456066608428955,-1.456066608428955,3.993867874145508,Ġaus
fl,-0.07396876066923141,-0.07396876066923141,0.36608177423477173,fl
Ã¼,-0.05529579147696495,-0.05529579147696495,0.27582457661628723,Ã¼
ge,-0.0016584941186010838,-0.0016584941186010838,0.014327088370919228,ge
Ġin,-0.5215637683868408,-0.5215637683868408,1.6972551345825195,Ġin
Ġdie,-0.36414334177970886,-0.36414334177970886,1.49301278591156,Ġdie
Ġal,-5.318568706512451,-1.0708261728286743,3.365011215209961,ĠnÃ¤
pen,-0.30406880378723145,-0.30406880378723145,1.020797848701477,pen
",",-0.40349796414375305,-0.40349796414375305,1.689737319946289,","
Ġsondern,-0.32525184750556946,-0.32525184750556946,1.6674902439117432,Ġsondern
Ġhat,-3.5252814292907715,-0.7416938543319702,2.086754322052002,Ġauch
Ġauch,-0.3213621973991394,-0.3213621973991394,1.3433926105499268,Ġauch
Ġselbst,-0.8598146438598633,-0.8598146438598633,2.940197229385376,Ġselbst
Ġein,-1.7703595161437988,-1.5484223365783691,2.846534252166748,Ġviel
iges,-0.1229722648859024,-0.1229722648859024,0.6743632555007935,iges
Ġzu,-0.15373878180980682,-0.15373878180980682,0.5471503734588623,Ġzu
Ġbieten,-0.005781475454568863,-0.005781475454568863,0.05856035649776459,Ġbieten
.,-0.6650688648223877,-0.6650688648223877,1.6838164329528809,.
Ġein,-3.7404704093933105,-2.296205997467041,5.619654655456543,Ġdie
Ġbes,-1.7038049697875977,-1.7038049697875977,4.888998031616211,Ġbes
uch,-0.11968835443258286,-0.11968835443258286,0.4425661265850067,uch
Ġim,-1.9489854574203491,-1.0507415533065796,2.0247802734375,Ġder
Ġhistor,-3.883979558944702,-2.77457594871521,5.866918563842773,Ġsch
ischen,-0.008651277050375938,-0.008651277050375938,0.07189895957708359,ischen
Ġz,-1.6323981285095215,-1.6323981285095215,3.5448057651519775,Ġz
ent,-0.0019722788129001856,-0.0019722788129001856,0.022201528772711754,ent
rum,-0.0005567907355725765,-0.0005567907355725765,0.0060594347305595875,rum
Ġmit,-1.27019464969635,-1.27019464969635,2.6603193283081055,Ġmit
Ġseinen,-1.8101423978805542,-1.5737532377243042,2.7231664657592773,Ġdem
Ġverw,-4.445375442504883,-1.6013736724853516,3.826666831970215,Ġzahl
inkel,-0.0017838055500760674,-0.0017838055500760674,0.015570908784866333,inkel
ten,-0.0013977054040879011,-0.0013977054040879011,0.013245374895632267,ten
Ġg,-0.24670730531215668,-0.24670730531215668,1.3861072063446045,Ġg
assen,-0.052427664399147034,-0.052427664399147034,0.2178049087524414,assen
Ġund,-0.8497794270515442,-0.8497794270515442,1.8460719585418701,Ġund
Ġpl,-2.9530060291290283,-1.694977045059204,3.8889381885528564,Ġden
Ã¤t,-0.014402952045202255,-0.014402952045202255,0.09768226742744446,Ã¤t
zen,-0.0003051292151212692,-0.0003051292151212692,0.0036632828414440155,zen
Ġlo,-2.2176291942596436,-1.1127135753631592,2.465837240219116,","
h,-0.00103586888872087,-0.00103586888872087,0.0089559406042099,h
nt,-0.00042691652197390795,-0.00042691652197390795,0.004830034449696541,nt
Ġsich,-0.10028767585754395,-0.10028767585754395,0.5834317803382874,Ġsich
Ġeben,-1.745851755142212,-1.745851755142212,2.8576908111572266,Ġeben
so,-0.005372846499085426,-0.005372846499085426,0.039187874644994736,so
Ġwie,-0.09728993475437164,-0.09728993475437164,0.4011480212211609,Ġwie
Ġein,-0.7001461982727051,-0.7001461982727051,1.4823198318481445,Ġein
Ġab,-2.3568835258483887,-0.5314821004867554,1.8772482872009277,Ġb
end,-0.8866165280342102,-0.6806781888008118,0.9926954507827759,st
essen,-1.8079043626785278,-1.0443068742752075,1.9676141738891602,Ġin
Ġin,-0.49030017852783203,-0.49030017852783203,1.4098153114318848,Ġin
Ġeinem,-0.3994002938270569,-0.3994002938270569,1.2432433366775513,Ġeinem
Ġder,-0.07362915575504303,-0.07362915575504303,0.5689033269882202,Ġder
Ġvielen,-1.2542771100997925,-1.2542771100997925,2.87113094329834,Ġvielen
Ġrestaurants,-1.0397831201553345,-1.0397831201553345,3.29801082611084,Ġrestaurants
.,-1.3661880493164062,-1.3661880493164062,2.5080013275146484,.
Ġdie,-2.5412473678588867,-2.5412473678588867,5.877676010131836,Ġdie
ĠnÃ¤ch,-3.894378900527954,-2.288393259048462,5.536874294281006,Ġst
st,-0.655636191368103,-0.655636191368103,0.8387812972068787,st
ge,-0.4702248275279999,-0.4702248275279999,1.1030163764953613,ge
leg,-0.006665614899247885,-0.006665614899247885,0.046555452048778534,leg
enen,-0.29089871048927307,-0.29089871048927307,0.5778402090072632,enen
Ġfl,-0.7792672514915466,-0.7792672514915466,2.7608933448791504,Ġfl
ugh,-0.033660754561424255,-0.033660754561424255,0.16070857644081116,ugh
Ã¤,-0.007948199287056923,-0.007948199287056923,0.049012430012226105,Ã¤
fen,-0.0005202132160775363,-0.0005202132160775363,0.0057710749097168446,fen
Ġsind,-0.3450466990470886,-0.3450466990470886,0.9991350173950195,Ġsind
Ġder,-1.7023366689682007,-0.7687162160873413,2.5348947048187256,Ġin

New Section
token,logprob_actual,logprob_max,entropy,most_likely_token
ich,-6.84347677230835,-1.8126015663146973,4.671260833740234,1
Ġwerde,-4.904340744018555,-1.2832754850387573,3.049424171447754,Ġbin
Ġso,-6.8178391456604,-1.7677273750305176,3.713597297668457,Ġmich
Ġviele,-3.584285020828247,-2.2495882511138916,4.809469699859619,Ġoft
Ġti,-10.788509368896484,-1.951174020767212,5.788179397583008,ĠFragen
ere,-0.008423986844718456,-0.008423986844718456,0.09274189174175262,ere
Ġauf,-3.6604199409484863,-1.8904377222061157,4.634420394897461,Ġwie
z,-4.378920078277588,-2.062004566192627,4.237287998199463,Ġder
Ã¤hlen,-0.13342973589897156,-0.13342973589897156,0.7965438961982727,Ã¤hlen
Ġwie,-1.3107645511627197,-0.6904118657112122,2.0234203338623047,","
ĠmÃ¶glich,-2.1715426445007324,-1.1812052726745605,2.96709942817688,Ġich
:,-2.981109857559204,-1.7297203540802002,4.273818016052246,","
Ġpel,-7.516470909118652,-3.4523282051086426,6.3807220458984375,Ġh
ikan,-1.655951976776123,-0.9397635459899902,1.8104822635650635,ik
",",-0.25497353076934814,-0.25497353076934814,1.7682113647460938,","
Ġe,-3.9566047191619873,-2.8684022426605225,5.6409912109375,Ġele
is,-1.0404294729232788,-1.0404294729232788,1.6879627704620361,is
b,-1.2637250423431396,-0.45355772972106934,1.105488896369934,v
Ã¤r,-0.06814277172088623,-0.06814277172088623,0.3843356966972351,Ã¤r
",",-0.06725920736789703,-0.06725920736789703,0.5395675897598267,","
ĠlÃ¶,-4.84722900390625,-2.713686227798462,5.318516254425049,Ġtiger
we,-0.02619512565433979,-0.02619512565433979,0.16198895871639252,we
",",-0.05964028090238571,-0.05964028090238571,0.5007724761962891,","
Ġele,-2.8117804527282715,-1.7426772117614746,4.8483171463012695,Ġtiger
fant,-0.186799094080925,-0.186799094080925,0.46917396783828735,fant
",",-0.06867469102144241,-0.06867469102144241,0.5462485551834106,","
Ġp,-3.16568660736084,-1.9346181154251099,4.864199161529541,Ġtiger
fer,-1.800889492034912,-0.32014793157577515,0.9774365425109863,ingu
d,-0.023885827511548996,-0.023885827511548996,0.16068968176841736,d
",",-0.05884718894958496,-0.05884718894958496,0.47171878814697266,","
Ġkat,-3.9234681129455566,-1.8339524269104004,4.659019470214844,Ġh
ze,-0.01574794575572014,-0.01574794575572014,0.092364102602005,ze
",",-0.060927506536245346,-0.060927506536245346,0.47877970337867737,","
Ġh,-1.215096116065979,-1.215096116065979,4.1065778732299805,Ġh
und,-0.18036384880542755,-0.18036384880542755,0.5979675054550171,und
",",-0.07885163277387619,-0.07885163277387619,0.6033430695533752,","
Ġma,-2.804128885269165,-2.359534502029419,4.827885627746582,Ġsch
us,-0.017829736694693565,-0.017829736694693565,0.10555234551429749,us
",",-0.09267958998680115,-0.09267958998680115,0.7080283164978027,","
Ġs,-5.84039306640625,-2.1874430179595947,4.803794860839844,Ġsch
child,-0.021693559363484383,-0.021693559363484383,0.19835495948791504,child
kr,-0.03914719820022583,-0.03914719820022583,0.26960325241088867,kr
Ã¶,-0.0016162439715117216,-0.0016162439715117216,0.017094120383262634,Ã¶
te,-0.01383571419864893,-0.01383571419864893,0.09936445951461792,te
",",-0.08749177306890488,-0.08749177306890488,0.6226316094398499,","
Ġf,-2.6177377700805664,-2.452768325805664,4.954818248748779,Ġsch
isch,-1.4619523286819458,-0.6022607088088989,1.3312865495681763,ros
",",-0.12063722312450409,-0.12063722312450409,0.8481870889663696,","
Ġad,-6.597372531890869,-2.1282124519348145,4.967568397521973,Ġsch
ler,-0.004384428728371859,-0.004384428728371859,0.04447523504495621,ler
",",-0.09219279140233994,-0.09219279140233994,0.6482963562011719,","
Ġent,-4.501066207885742,-2.5084621906280518,5.046907901763916,Ġsch
e,-0.03396350517868996,-0.03396350517868996,0.18067750334739685,e
.,-4.965113162994385,-0.061327625066041946,0.4711824655532837,","
Ġund,-3.8899238109588623,-2.42634654045105,6.162687301635742,Ġich
Ġich,-2.5775063037872314,-2.5775063037872314,4.704616546630859,Ġich
ĠwÃ¼rde,-3.836198329925537,-1.1232295036315918,3.619048595428467,Ġwerde
Ġauch,-2.5807502269744873,-2.3022143840789795,4.30633020401001,Ġgerne
Ġeinige,-5.832036018371582,-1.8166978359222412,4.1313958168029785,Ġgerne
Ġandere,-4.030416488647461,-1.027054786682129,4.297651290893555,Ġti
Ġauf,-3.266827344894409,-0.46784281730651855,2.6498374938964844,Ġti
nehmen,-5.447160720825195,-0.03684639930725098,0.3015066683292389,z
:,-2.0320546627044678,-0.617969274520874,1.9597272872924805,","
Ġgir,-4.153475761413574,-3.068042039871216,5.58070182800293,Ġsch
affe,-0.03014296106994152,-0.03014296106994152,0.16573990881443024,affe
",",-0.04350382834672928,-0.04350382834672928,0.32574087381362915,","
Ġaff,-3.1211647987365723,-2.170712947845459,4.776082992553711,Ġz
e,-0.08773596584796906,-0.08773596584796906,0.3157341182231903,e
",",-0.07405532896518707,-0.07405532896518707,0.4554356336593628,","
Ġb,-4.136110305786133,-2.259399652481079,4.731168746948242,Ġz
Ã¤r,-0.2494114190340042,-0.2494114190340042,0.900413453578949,Ã¤r
.,-3.4105982780456543,-0.09000357985496521,0.5760205984115601,","
Ġdas,-4.0760955810546875,-2.3521463871002197,5.5359954833984375,Ġich
Ġsind,-1.8005532026290894,-1.706602931022644,4.393932819366455,Ġist
Ġalle,-2.818324089050293,-1.5600577592849731,4.026510715484619,Ġdie
Ġtier,-3.779876470565796,-0.667018711566925,2.821408748626709,Ġti
arten,-0.5730215311050415,-0.5730215311050415,2.5951642990112305,arten
",",-0.43201225996017456,-0.43201225996017456,1.7398715019226074,","
Ġdie,-0.1557312309741974,-0.1557312309741974,0.978147029876709,Ġdie
Ġich,-0.5086235404014587,-0.5086235404014587,2.2709689140319824,Ġich
Ġk,-1.0155565738677979,-1.0155565738677979,3.4200220108032227,Ġk
enne,-0.002298215636983514,-0.002298215636983514,0.024735011160373688,enne
.,-0.43982183933258057,-0.43982183933258057,1.741034984588623,.
Ġwir,-4.608351707458496,-2.0166399478912354,4.844526290893555,Ġich
